Track_name,Artist,Popularity,Album_name,Album_release_year,Genre,Key
Enough to Believe - Jamie Jones Remix,Bob Moses,2,Enough to Believe (Jamie Jones Remix),2019,edm,1
Wild Like The Wind - Benny Benassi & DJ Licious Remix,Deorro,18,Wild Like The Wind (Benny Benassi & DJ Licious Remix),2019,edm,4
Holding on - Radio Edit,Ben Yoo Suk,8,Holding on (Radio Edit),2019,edm,10
Anthracite,Lane 8,51,Feld / Anthracite,2019,edm,8
When the Night Falls,Mick Mazoo,35,When the Night Falls,2019,edm,9
Flames (feat. Ruel),SG Lewis,8,Flames,2019,edm,9
We Found Love (feat. Ashibah) - Nora En Pure & Passenger 10 Remix Edit,Nora En Pure,44,We Found Love (feat. Ashibah) [Remixes],2019,edm,6
Treat You Better - Purple Disco Machine Remix,RÜFÜS DU SOL,56,SOLACE REMIXES VOL. 4,2019,edm,5
Eiffel Powder - Short Version,Joachim Pastor,38,Eiffel Powder,2019,edm,1
Crash,Chris Malinchak,56,Crash,2018,edm,2
Walls - Joris Voorn Remix,Yotto,58,Walls (Joris Voorn Remix),2019,edm,8
Weapon of Choice - Chores & Terace Remix,Fatboy Slim,28,Weapon of Choice (Chores & Terace Remix),2019,edm,4
We Appreciate Power - BloodPop® Remix,Grimes,40,We Appreciate Power (BloodPop® Remix),2019,edm,7
Lost in My Mind,RÜFÜS DU SOL,53,SOLACE,2018,edm,6
Shake The Tree - Extended Mix,Simon Field,21,Shake The Tree (Extended Mix),2019,edm,6
Summer Vibes - Keyano Remix,Holter & Mogyoro,18,Summer Vibes (Incl. Keyano Remix),2019,edm,3
Cloches,Worakls,40,Cloches,2019,edm,9
Type Recurrent,Deeparture,32,Type Recurrent,2019,edm,5
Coming Back - Maya Jane Coles Remix,Eli & Fur,44,Coming Back (Maya Jane Coles Remix),2019,edm,7
You Say - Edit,Andy Kulter,10,You Say,2018,edm,7
Nubia,Lstn,35,Nubia,2019,edm,2
Counter Human Emotion,Set Mo,37,Surrender,2019,edm,2
Nothing Like You,SØNIN,34,Anjunadeep 10 Sampler: Part 1,2019,edm,0
Breathe,CamelPhat,69,Breathe,2018,edm,9
Other Side - Edit,Maya Jane Coles,28,Other Side,2018,edm,9
No Captain - Dirty South Remix,Lane 8,39,No Captain Remixed,2018,edm,6
Trauma - Joachim Pastor Remix,N'to,1,Trauma (Joachim Pastor Remix),2018,edm,1
Nothing Without You - Tinlicker Rework - Edit,Tinlicker,40,Nothing Without You (Tinlicker Rework),2018,edm,2
New Sky,RÜFÜS DU SOL,58,SOLACE,2018,edm,5
The One You Left Behind - Edit,Yotto,32,The One You Left Behind,2018,edm,4
Because You Move Me - VIP Mix,Tinlicker,21,Because You Move Me II,2018,edm,2
Hold On - Ben Böhmer Remix,Lane 8,35,Hold On (Ben Böhmer Remix),2018,edm,1
Treat You Better - Cassian Remix,RÜFÜS DU SOL,40,SOLACE REMIXES VOL. 5,2019,edm,5
Panic Room,Au/Ra,67,Panic Room,2018,edm,10
Lavender - Edit,Andy Kulter,10,You Say,2018,edm,11
One Kiss - Oliver Heldens Remix,Calvin Harris,5,One Kiss (Remixes),2018,edm,0
Buggin' - Edit,Hot Since 82,46,Buggin',2018,edm,0
Cruising (So They Say),Claptone,33,Fantast,2018,edm,2
Walk Thru Fire,Vicetone,63,Walk Thru Fire,2018,edm,5
Don't Leave Me Alone (feat. Anne-Marie),David Guetta,68,Don't Leave Me Alone (feat. Anne-Marie),2018,edm,4
U Make Me - Diviners Remix,Disco Fries,13,U Make Me (Remixes),2018,edm,7
Light Me Up,Matisse & Sadko,0,Light Me Up,2018,edm,7
Chasing Shadows,Justin Mylo,50,Chasing Shadows,2018,edm,0
Supernatural,APEK,22,Supernatural,2017,edm,10
Smoke & Fire,Cuebrick,36,Smoke & Fire,2017,edm,6
Fly,Cuebrick,0,Fly,2018,edm,3
Make Me Move,Culture Code,58,Make Me Move,2016,edm,8
Million Years,Gareth Emery,0,Drive,2014,edm,1
Stay The Night - featuring Hayley Williams of Paramore,Zedd,2,Stay The Night,2013,edm,8
Find You,Zedd,2,Find You,2014,edm,3
Open Eyes,Adara,14,Open Eyes,2016,edm,6
Collide (feat. Rosi Golan),Vicetone,47,Collide (feat. Rosi Golan),2017,edm,9
Never Let Go - Radio Edit,Culture Code,23,Never Let Go,2015,edm,0
We Were Young,Gareth Emery,41,100 Reasons To Live,2016,edm,8
Lost,Gareth Emery,40,100 Reasons To Live,2016,edm,11
Your Love,David Guetta,70,Your Love,2018,edm,2
Like I Do,David Guetta,72,Like I Do,2018,edm,0
True,Maestro Harrell,18,True,2016,edm,8
Save the World,Kat Krazy,18,Save the World,2017,edm,11
We Stand Up,Kat Krazy,18,We Stand Up,2016,edm,11
Moment,Kosling,41,Moment,2018,edm,2
Believe,Kosling,38,Believe,2018,edm,6
Breathe,Jax Jones,65,Breathe,2017,edm,11
Dreamin' (feat. Fiora),Seven Lions,49,Dreamin' (feat. Fiora),2018,edm,8
Sun In Our Eyes,MØ,58,Sun In Our Eyes,2018,edm,4
Happy Now,Zedd,80,Happy Now,2018,edm,4
Ignite (feat. SEUNGRI),K-391,66,Ignite (feat. SEUNGRI),2018,edm,8
Big Words,Klaas,56,Big Words,2018,edm,6
The Sign,R.I.O.,47,The Sign,2017,edm,9
Wake Me When It's Quiet,Hilda,2,Wake Me When It's Quiet,2018,edm,4
Stay Young,Mike Perry,57,Stay Young,2017,edm,5
Finest Hour (feat. Abir),Cash Cash,65,Finest Hour (feat. Abir),2018,edm,5
Catch,DVBBS,23,Blood Of My Blood,2017,edm,1
Aftershock (feat. Jacquie),Cash Cash,47,"Blood, Sweat & 3 Years",2016,edm,8
Take Me Home (feat. Bebe Rexha),Cash Cash,51,Take Me Home (feat. Bebe Rexha),2013,edm,7
Hero (feat. Christina Perri),Cash Cash,44,"Blood, Sweat & 3 Years",2016,edm,1
Who You Are (feat. MIO),Syn Cole,53,Who You Are (feat. MIO),2018,edm,2
The Ocean (feat. Shy Martin),Mike Perry,73,The Ocean (feat. Shy Martin),2016,edm,5
Sign,DEAMN,0,Sign,2016,edm,3
Save Me,DEAMN,0,Save Me,2017,edm,2
Summer Love,DEAMN,0,Summer Love,2017,edm,10
Rendezvous,DEAMN,34,Rendezvous,2017,edm,1
Ocean,DEAMN,25,Ocean,2018,edm,1
No Way Out - Radio Edit,Vicetone,1,No Way Out,2015,edm,0
XOXO (feat. Ina),Laidback Luke,35,XOXO (feat. Ina),2017,edm,9
Drama Queen,Shavi,25,Drama Queen,2017,edm,11
Platinum Hearts - Suspect 44 Radio Edit,Breathe Carolina,13,Platinum Hearts (Remixes),2016,edm,7
Atmosphere,Husman,24,Atmosphere,2016,edm,8
Quicksand,Feenixpawl,32,Quicksand,2016,edm,11
Beautiful Trauma - Kat Krazy Remix,P!nk,33,Beautiful Trauma (The Remixes),2018,edm,7
Burn Break Crash - Madison Mars Extended Remix,Aanysa,19,Burn Break Crash (Remixes),2017,edm,3
Burn Break Crash,Aanysa,47,Burn Break Crash,2016,edm,8
Right Here,CoEd,15,Right Here,2018,edm,1
Getting High (feat. Ester) - Radio Edit,Tacacho,8,Getting High (feat. Ester),2014,edm,9
Summer Heat - Dubdogz Radio Mix,Solidisco,17,Summer Heat,2016,edm,8
We Are the Ones,Myon,0,We Are the Ones,2016,edm,3
Quit You,Lost Kings,51,Quit You,2017,edm,5
Good Thing,Tritonal,42,Good Thing,2017,edm,7
Follow You (feat. Danyka Nadeau),Au5,0,Follow You (feat. Danyka Nadeau),2014,edm,8
Sweet Dreams (feat. Kaleena Zanders),Breathe Carolina,56,Sweet Dreams (feat. Kaleena Zanders),2018,edm,3
Nights (feat. Ralph Larenzo),Axollo,14,HELDEEP Vibes Pt. 3 - EP,2018,edm,8
Yellow Brick Road,Xavi,22,Yellow Brick Road,2017,edm,7
Lonely Together (feat. Rita Ora),Avicii,56,AVĪCI (01),2017,edm,5
Hollow (feat. Sabelle),My Buddy Mike,43,Hollow (feat. Sabelle),2018,edm,1
Way Back (feat. Cozi Zuehlsdorff),Vicetone,1,Way Back (feat. Cozi Zuehlsdorff),2018,edm,2
We Are Giants Featuring Dia Frampton,Lindsey Stirling,43,Shatter Me,2014,edm,4
Sway (feat. Nevve) - VIP Mix,Syn Cole,25,Sway (VIP Mix),2017,edm,10
Clarity,Zedd,74,Clarity,2012,edm,8
Tangible,Ken Loi,28,Tangible,2017,edm,10
The Middle,Zedd,84,The Middle,2018,edm,7
Read My Lips - NOTD Remix,King Deco,30,Read My Lips (NOTD Remix),2017,edm,7
What It Looks Like,Daniel Garrick,28,What It Looks Like,2017,edm,2
Close to You,Klaas,59,Close to You,2018,edm,2
Bring Me Back,Sultan + Shepard,30,Bring Me Back,2015,edm,8
Inside the Lines (feat. Casso),Mike Perry,48,Inside the Lines (feat. Casso),2016,edm,8
Sway (feat. Nevve),Syn Cole,45,Sway (feat. Nevve),2017,edm,10
Fast Car,Jonas Blue,68,Fast Car,2015,edm,9
Blue Sky,Feenixpawl,34,Blue Sky,2013,edm,11
Just Friends - Original Mix,Dj Geducht,28,Goodbye Love,2017,edm,8
Goodbye - Original Mix,Dj Geducht,30,Goodbye Love,2017,edm,10
Lost in You,Quintino,0,Lost in You,2017,edm,11
In My Head (feat. Georgia Ku) - Landis Remix,Party Favor,0,In My Head (feat. Georgia Ku) [Landis Remix],2017,edm,8
Kaleidoscope,Vicetone,0,Kaleidoscope,2016,edm,5
Symphony (feat. Zara Larsson),Clean Bandit,78,Symphony (feat. Zara Larsson),2017,edm,0
Body to Body,Mike Perry,56,Body to Body,2017,edm,8
Stay (with Alessia Cara),Zedd,17,Stay,2017,edm,5
Without You (feat. Delaney Kai),Eminence,30,Without You (feat. Delaney Kai),2017,edm,4
By Your Side,Jonas Blue,58,By Your Side,2016,edm,6
Believe - JAKKO Radio Edit,Thomas Gold,13,Believe (JAKKO Remix),2015,edm,6
Yours (feat. Jaki Nelson),Jason Parris,19,Yours (feat. Jaki Nelson),2016,edm,8
Sweet Escape,Alesso,56,Forever,2015,edm,2
You,Lost Kings,0,The Bad EP,2015,edm,9
GO 2.0,Burak Yeter,32,GO 2.0,2017,edm,5
Never Alone (feat. Natascha Bessez) - J-Kraken Remix,Chachi,0,Never Alone (feat. Natascha Bessez),2014,edm,8
Never Walk Alone - Radio Edit,Mike Candys,40,Never Walk Alone (Radio Edit),2017,edm,9
Touch,3LAU,58,Ultraviolet,2018,edm,11
Save a Little Love,Don Diablo,30,Save a Little Love,2017,edm,0
City of Dreams (feat. Ruben Haze),Dirty South & Alesso,0,City of Dreams (feat. Ruben Haze),2012,edm,4
Slevel (DJ Ehkir Edit),DJ Ehkir,0,"Sex, Drugs, and Dubstep",2012,edm,9
Lies - Otto Knows Remix,BURNS,0,Lies,2012,edm,0
A Million Lights - feat. Zoë Badwi [Original],Grant Smillie,9,A Million Lights (feat. Zoë Badwi),2012,edm,9
Beating Of My Heart - Matisse & Sadko Remix,M-3ox,35,Ibiza 2012,2012,edm,7
Sunrise (Won't Get Lost) - Tommy Trash Version,The Aston Shuffle,0,Sunrise (Won't Get Lost),2012,edm,5
We Go Oh,Rasmus Faber,0,We Go Oh,2012,edm,10
What Does Tomorrow Bring (Extended Mix) [feat. Natalie Peris],Richard Beynon,0,What Does Tomorrow Bring,2012,edm,11
I Surrender (Extended Mix),CAZZETTE,0,Eject pt. II,2012,edm,4
Every Day - Radio Edit,Eric Prydz,0,Every Day,2012,edm,7
Heiress of Valentina - Alesso Exclusive Mix,Dune,0,Best of Club Session 2012,2012,edm,9
Everything - CAZZETTE Remix,EDX,25,Everything,2012,edm,8
Jupiter Unison - 3LAU Bootleg,3LAU,0,Dance Floor Filth 2,2012,edm,6
Better Than Yesterday - Club Mix,Sidney Samson,0,Better Than Yesterday,2013,edm,4
Renegade (Original Mix),CAZZETTE,0,Eject pt. III,2012,edm,0
Sovereign Light Café (Afrojack vs. Keane) - Afrojack Remix,Keane,0,Sovereign Light Café (Afrojack vs. Keane) [Afrojack Remix],2013,edm,8
Committed to Sparkle Motion - DubVision Remix,Discopolis,6,Committed To Sparkle Motion,2013,edm,8
Looking Back - Walden Remix,The Only,8,Looking Back,2012,edm,5
Make Some Noise (Skidka Remix Radio Edit) [feat. Ben McInerney],Swanky Tunes,0,Make Some Noise Remixes,2013,edm,2
Feel The Love - Original Mix,Richard Vission,0,disco:wax Presents: Spinnin' Records Volume 18,2013,edm,3
Together We Are (feat. Chris James),ARTY,45,Together We Are (feat. Chris James) [Remixes],2013,edm,10
I Don’t Like You - Nicky Romero Remix,Eva Simons,0,Space Ibiza 2013,2013,edm,7
Feel Again - Thomas Gold Club Mix,OneRepublic,0,Native (Deluxe),2013,edm,10
If I Lose Myself - Alesso vs OneRepublic,OneRepublic,6,If I Lose Myself (Alesso vs OneRepublic),2013,edm,2
Reverence - Original Mix,Northend,0,Reverence,2013,edm,6
I Need Your Love - Nicky Romero Remix,Calvin Harris,39,I Need Your Love,2013,edm,0
You Are Like Nobody Else - Original Mix,Swanky Tunes,0,disco:wax Presents: Spinnin' Records Volume 19,2013,edm,4
After Dark - Radio Edit,Style of Eye,0,After Dark,2013,edm,3
Eyes Reloaded (Kaskade Mash),Sebastian Ingrosso & Tommy Trash,0,Sebastian Ingrosso & Tommy Trash - Eyes Reloaded (Kaskade Mash),2013,edm,7
Let’s Go,will.i.am,0,#willpower (Deluxe),2013,edm,4
Love Me Again - Gemini Remix,John Newman,0,Love Me Again,2013,edm,2
Summer Moonlight - Original Radio Edit,Bob Sinclar,27,Summer Moonlight - EP,2013,edm,10
Turn Your Lights On - Radio Mix,Kid Vicious,0,Turn Your Lights On,2013,edm,8
Clarity (Remix),Vicetone,0,Top 40 Best Remixes,2013,edm,8
Damaged - Radio Edit,Adrian Lux,30,Damaged,2013,edm,2
Take Me - Original Mix,Tiësto,0,Take Me,2013,edm,9
Beast,Vicetone vs Nico Vega,0,Beast,2013,edm,7
Insane,MOSKA,0,Insane,2013,edm,11
Limitless - Radio Mix,BURNS,0,Limitless,2013,edm,0
Starting Again - Radio Edit,East & Young,0,Starting Again,2013,edm,2
Three Triangles (Losing My Religion) - Original Club Mix,Hardwell,29,Three Triangles (Losing My Religion),2013,edm,2
Girls & Boys - Original Mix,Inpetto,0,Girls & Boys,2013,edm,0
Glow - Promise Land vs. AN21 & Max Vangeli Remix,An21,0,Glow (Promise Land vs. AN21 & Max Vangeli Remix),2013,edm,0
It's Not Over feat. Mitch Thompson - Tony Romera Remix,6 Fingers & Tass,0,It's Not Over (feat. Mitch Thompson) [Remixes],2013,edm,1
Echoes - Extended Mix,Henrik B,0,Echoes,2013,edm,11
It's All Relative - Radio Mix,ARTY,3,It's All Relative (Radio Mix),2013,edm,7
We Were Gods (feat. Urban Cone & Lucas Nord) - Radio Edit,John Dahlbäck,33,We Were Gods (feat. Urban Cone & Lucas Nord) [Radio Edit],2013,edm,11
Daylight - Extended,Kid Massive,0,Daylight,2013,edm,3
Legacy - Radio Edit,Nicky Romero,39,Legacy,2013,edm,0
I Am - Radio Edit,Sick Individuals,0,I Am,2013,edm,9
The Spark - Tiësto vs twoloud Remix,Afrojack,0,The Spark (Remixes),2013,edm,11
Starlight (Could You Be Mine) - Otto Knows Remix,Don Diablo,0,Starlight (Could You Be Mine) [Remixes],2013,edm,1
The Warrior - Lush & Simon Remix,Osen,17,Amsterdam 2013,2013,edm,4
Spaceman I Used to Know (Tom Buster Mix),PMZ,0,Edm Beat Essentials 2013: Superroo,2013,edm,3
Unless We Forget - Original Mix,Jewelz,21,Unless We Forget,2014,edm,11
Too Late - Original Mix,Ken Loi,0,Too Late,2014,edm,6
U - W&W Remix,Gareth Emery,0,U (W&W Remix),2014,edm,7
Goodness Gracious - The Chainsmokers Extended Remix,Ellie Goulding,35,Goodness Gracious,2014,edm,1
Celebrate The Rain (From The Hit),Sidney Samson,13,Celebrate The Rain,2014,edm,8
Uncover,Tobu,0,Uncover,2013,edm,2
Runaway,Pierce Fulton,22,Runaway EP,2014,edm,7
Walking Dead - Steerner Remix,Rebeat,19,Walking Dead,2014,edm,5
Ahead of Us - Radio Edit,Tom Swoon,35,Ahead of Us (Radio Edit),2014,edm,2
Losing Sleep - Kat Krazy Remix,John Newman,0,Losing Sleep,2013,edm,0
Goodness Gracious - The Chainsmokers Extended Remix,Ellie Goulding,0,Goodness Gracious (The Chainsmokers Remix),2014,edm,1
Calling Out - Original Mix,Dyro,4,Calling Out,2014,edm,1
Sleepless - Club Edit,CAZZETTE,0,Sleepless,2014,edm,6
Hey Now - Arty Remix,London Grammar,39,If You Wait - Remixes,2014,edm,5
Beam Me Up - Didrick Remix,CAZZETTE,0,Beam Me Up (The Remixes),2013,edm,0
Tokyo By Night (feat. Karin Park) - Axwell Remix,Hook N Sling,11,Tokyo By Night (feat. Karin Park) [Axwell Remix],2014,edm,7
Like a Drum - The Chainsmokers Remix,Guy Sebastian,28,Like a Drum (The Chainsmokers Remix),2014,edm,1
We Will Recover - Radio Edit,KAAZE,0,We Will Recover,2014,edm,11
Left Behinds - Original Mix,Paris Blohm,37,Left Behinds,2014,edm,6
Hollow - Original Mix,DubVision,0,Hollow,2014,edm,0
Wasting Moonlight,Sick Individuals,39,Wasting Moonlight,2014,edm,2
Bombs - Sandro Silva Remix,X-Vertigo,0,Bombs (The Remixes),2014,edm,11
Weapon - EDX's Acapulco At Night Remix,CAZZETTE,0,Weapon (EDX's Acapulco At Night Remix),2014,edm,8
Strong,Arno Cost,0,Strong,2014,edm,5
Why Do You Love Me - Extended Mix,Steerner,0,Why Do You Love Me,2014,edm,8
Five Hours (Don't Hold Me Back) - Radio Edit,Deorro,0,Five Hours (Don't Hold Me Back),2014,edm,5
Tear It Down - NEW_ID Remix,The Aston Shuffle,0,Tear It Down (NEW_ID Remixes),2014,edm,6
One In A Million - Paris Blohm Remix,Andrew Rayel,15,One In A Million,2014,edm,7
"Summer Waves (feat. Calvin Harris, Dimitri Vegas, W&W, Aero Chord & Like Mike)",Nugnes,0,"Summer Waves (feat. Calvin Harris, Dimitri Vegas, W&W, Aero Chord & Like Mike)",2014,edm,7
Feet On The Ground,Nicky Romero,20,Feet On The Ground,2014,edm,2
To The Sun,Deniz Koyu,0,To The Sun,2014,edm,7
Smile - Years Remix,Galantis,14,Galantis Remixes EP,2014,edm,0
I Lived - Arty Remix,OneRepublic,0,I Lived (Arty Remix),2014,edm,2
We Are The Ones - Original Mix,twoloud,0,We Are The Ones,2014,edm,8
Destination,DubVision,0,Destination,2014,edm,7
Blind Heart - Radio Edit,CAZZETTE,2,Blind Heart (Radio Edit),2014,edm,1
Made For This - Original Mix,Sick Individuals,19,Made For This,2014,edm,11
Angel - Club Mix,Polyna,0,Angel (Club Mixes),2014,edm,1
In Front Of Your Eyes (Radio Edit),Garmiani,0,In Front Of Your Eyes,2012,edm,9
The Night - Radio Edit,3LAU,32,The Night (Radio Edit),2015,edm,10
All Falls Down - Tritonal Edit,Jus Jack,14,All Falls Down,2015,edm,10
Shake The Earth (feat. Lyon Hart) (OLWIK Remix),Elephante,0,Shake The Earth (feat. Lyon Hart) (OLWIK Remix),2014,edm,1
Show Me Love - Original Mix,Sam Feldt,0,Show Me Love (Original Mix),2014,edm,0
Never Let You Go - Reez Remix,Dash Berlin,17,Never Let You Go,2015,edm,10
Takeaway - Andrew Rayel Remix,The Chainsmokers,62,Takeaway - The Remixes,2019,edm,8
Hold On (feat. Michel Zitron),Martin Garrix,75,Hold On (feat. Michel Zitron),2019,edm,2
Beast (All as One),Dimitri Vegas & Like Mike,71,Beast (All as One),2019,edm,5
"Play - B2A, Anklebreaker & Tungevaag Remix",K-391,48,"Play (Remixes, Vol. 1)",2019,edm,6
Turn Up,Dimitri Vegas & Like Mike,18,Turn Up,2019,edm,1
On My Way - Da Tweekaz Remix,Alan Walker,63,On My Way (Da Tweekaz Remix),2019,edm,1
The Flight,Dimitri Vegas & Like Mike,64,The Flight,2019,edm,9
Selfish - DVLM & Brennan Heart VIP Remix,Dimitri Vegas & Like Mike,50,Selfish (The Remixes),2019,edm,7
Khaleesi,3 Are Legend,31,Khaleesi,2019,edm,2
Fire In My Soul (feat. Shungudzo) - Tom Staar Remix,Oliver Heldens,37,Fire In My Soul (Remixes) (feat. Shungudzo),2019,edm,6
Mistaken (feat. Alex Aris),Martin Garrix,68,Mistaken (feat. Alex Aris),2019,edm,6
Ignite (feat. SEUNGRI) - Ahrix Remix,K-391,41,Ignite (feat. SEUNGRI) [Remixes],2018,edm,8
Dreamer - Nicky Romero Remix,Martin Garrix,52,Dreamer (Remixes Vol. 1),2018,edm,1
High On Life (feat. Bonn),Martin Garrix,77,High On Life (feat. Bonn),2018,edm,6
Unity,Dimitri Vegas & Like Mike,66,Unity,2018,edm,10
Go to Sleep - John De Sohn Remix,John De Sohn,27,Go to Sleep (Remixes),2018,edm,4
Hoovela,Steve Aoki,44,Neon Future III,2018,edm,4
Infinity 2018 - Klaas Remix Edit,Sean Finn,51,Infinity 2018 (Klaas Remix Edit),2018,edm,10
So Far Away - Nicky Romero Remix,Martin Garrix,40,So Far Away (Remixes Vol. 1),2017,edm,6
Blah Blah Blah,Armin van Buuren,63,Blah Blah Blah,2018,edm,5
Hoovela,Steve Aoki,3,Hoovela,2018,edm,4
Dreamers - Uta & Jay Forest Remix,TooManyLeftHands,38,Dreamers (Remixes),2018,edm,3
Crowd Control - Radio Edit,Dimitri Vegas & Like Mike,56,Crowd Control (Radio Edit),2017,edm,11
All Falls Down (feat. Juliander) - Steve Aoki Remix,Alan Walker,49,All Falls Down (feat. Juliander) [Remixes],2017,edm,1
Take Off,Erlandsson,36,Take Off,2018,edm,7
Living Again,Ryos,0,Living Again,2018,edm,6
Home,Newclaess,38,Home,2018,edm,2
Ruled the World,Hogland,58,Ruled the World,2017,edm,3
Part Eight,Paul Kalkbrenner,44,Part Eight,2018,edm,2
Patser Bounce,Dimitri Vegas & Like Mike,50,Patser Bounce,2018,edm,9
You Owe Me - Magnace Remix,The Chainsmokers,34,You Owe Me - Remixes,2018,edm,6
Forever,Martin Garrix,62,Forever,2017,edm,8
"Azukita (Steve Aoki, Daddy Yankee, Play-N-Skillz & Elvis Crespo) (feat. Elvis Crespo)",Steve Aoki,69,"Azukita (Steve Aoki, Daddy Yankee, Play-N-Skillz & Elvis Crespo) (feat. Elvis Crespo)",2018,edm,8
Pizza,Martin Garrix,59,Pizza,2017,edm,5
Savage Mode,KAZZANOVA,47,Savage Mode,2017,edm,2
Part Three,Paul Kalkbrenner,40,Part Three,2018,edm,0
Astronomia,Vicetone,49,Astronomia,2016,edm,5
Existence,Deorro,25,Existence,2018,edm,11
Something Just Like This - Dimitri Vegas & Like Mike Remix,The Chainsmokers,50,Something Just Like This (Remix Pack),2017,edm,11
Silence - Tiësto's Big Room Remix,Marshmello,58,Silence (Tiësto's Big Room Remix),2017,edm,1
Complicated (feat. Kiiara) - Brennan Heart Remix,Dimitri Vegas & Like Mike,46,Complicated (feat. Kiiara) [The Remixes part 2],2017,edm,0
Out of the Darkness - Radio Edit,Pete Kingsman,38,Out of the Darkness (Radio Edit),2018,edm,4
There For You - Madison Mars Remix,Martin Garrix,47,There For You: The Remixes,2017,edm,6
Don't Let Me Down - W&W Remix,The Chainsmokers,0,Don't Let Me Down (Remixes),2016,edm,8
Byte,Martin Garrix,60,Byte,2017,edm,7
Scared To Be Lonely - Brooks Remix,Martin Garrix,51,Scared To Be Lonely Remixes Vol. 1,2017,edm,1
Let You Know - Club Mix Edit,Bodybangers,37,Let You Know,2017,edm,11
Tired - Steerner & Tobu Remix,Alan Walker,32,Tired (Remixes),2017,edm,2
Setting Fires - Blasterjaxx Remix,The Chainsmokers,41,Setting Fires (Remixes),2016,edm,7
This Is What You Came For - R3hab vs Henry Fong Remix,Calvin Harris,44,This Is What You Came For (Remixes),2016,edm,9
In the Name of Love - DallasK Remix,Martin Garrix,59,In The Name Of Love Remixes,2016,edm,4
Alone - Blazars Remix,Alan Walker,42,Alone (Remixes),2017,edm,7
Blue (Da Ba Dee) - Sound of Legend Version Edit,Sound Of Legend,50,Blue (Da Ba Dee) [Sound of Legend Version Edit],2016,edm,7
Tired - Kovan & Alex Skrindo Remix,Alan Walker,24,Tired (Remixes),2017,edm,2
Together,Martin Garrix,49,Together,2016,edm,1
How Deep Is Your Love - Calvin Harris & R3hab Remix,Calvin Harris,45,How Deep Is Your Love (Remixes),2015,edm,11
United We Dance - Vicetone Edit,Vicetone,47,United We Dance (New Mixes),2015,edm,10
Magic City,Wahlstedt,0,Magic City,2016,edm,0
Put EM Up,W&W,35,Put EM Up,2017,edm,5
I Need You (feat. Olaf Blackwood) - DubVision Remix,Armin van Buuren,12,I Need You (feat. Olaf Blackwood) [DubVision Remix],2017,edm,11
On Our Own,Showtek,33,On Our Own,2017,edm,9
We Light Forever Up (feat. Frederick),Benny Benassi,37,We Light Forever Up (feat. Frederick),2017,edm,2
Whatcha Need,W&W,28,Whatcha Need,2017,edm,6
6 Pounds - Radio Edit,Marc Korn,24,6 Pounds,2017,edm,2
Move Your Body - Alan Walker Remix,Sia,67,This Is Acting (Deluxe Version),2016,edm,10
